Number,Tweet
17,"*FGM in Sweden: School where every single girl in one class underwent http://www.independent.co.uk/news/world/europe/fgm-in-sweden-school-where-every-single-girl-in-one-class-underwent-procedure-exposed-9552854.html … Yes, Sweden. Sweden, for God's sake!"""
16,"*Not just barbaric, not just destroying lives, will cost NHS great deal of money treating related long term health issues #FGM #EndTheSilence"""
19,*Cruel and barbaric ? Not half.
18,*Which is why i am not renewing  @UKIP i cannot belong to a party that openly supports such barbaric acts shame on you @paulnuttallukip  
2699,*Odd how Japan isn't being forced into #Multicuturalism because of the sins of its barbaric imperialist past #Hiroshima #edl #ukip #bnp
2698,*@Charlton_UKIP @Telegraph Or straight into the Arms of ISIL ! its Abhorrent barbaric & humiliating! Wud offer more help 2 abandoned dogs!
2697,*#UKIP #Conservative  I would'nt be uncomfortable . I would be murderous. The satanic barbaric cult..!?
16257,"*Looks like #BadgerCull has been scrapped thank goodness. Alongside #FoxHunting, a barbaric activity with no place in the 21st century. #ukip"""
16256,*Only the #BNP will ban ritual slaughter! #Ukip are too busy chasing kosher funding & Muslim votes.  http://www.dailymail.co.uk/news/article-2603360/Horror-halal-slaughterhouse-Shocking-undercover-film-shows-needless-suffering-livestock-butchered-without-stunned-first.html …  Barbaric!
13429,"*I wouldn't vote UKIP purely on the basis that they're against homosexuality, let alone all of their barbaric policies"""
13428,*UKIP candidate wants all babies with down syndrome or spina bifida aborted before birth. Barbaric. #disgusting
16259,*@SuzanneEvans1 I am a #UKIP supporter but the hunting ban should remain. Barbaric #bloodsports have no place in civilised society.
4000,*@Gekko2010 @UKIP_Voter There can be NO justification for kicking an infant...NONE ... EVER ...
4001,*Vote no to tory vote no to fox hunting in May! Barbaric workhouse party. Ball and chain work program. @Number10gov @UKLabour @UKIP
4002,*@DailyMirror @UKIP_Voter very brave women a credit to the world standing up to barbaric murderers
4003,*@LegalsoupLLP @RoshantWeerasin @Isoltofcamelot1 @UKIP It is of interest to me. It is wrong. Look at Sharia as a whole - it is barbaric.
19438,"*@Nigel_Farage Speaking as a #UKIP supporter I'm uncomfortable with burning pictures of people. It's a bit barbaric, medieval & intolerant"""
2239,"*""""We in UKIP stand for justice and against the barbaric injustice of the Saudi Arabian government."""" - @JonathanArnott  #UKIP15"""
2238,*#UKIP #Conservatives It seems 'No Borders' and 'No sense' go hand in hand. These people are barbaric.
19439,"*@kitto88glos @Jodatu @barbaric_barb @RedNaylor Ah UKIP, the party that takes £££ from the elected Brussels, and calls it unelected....."""
2235,*Barbaric JIhadi state #UAE imprisoning rape victims under extramarital sex laws accusing the VICTIM of ADULTERY
2237,*@paulnuttallukip @UKIP   Don't need too. Sharia based religion is barbaric regardless of any further discussion. And bringing this ...
2236,*#bbcqt British position on refugees is indefensible - liddle/ukip position is barbaric
18017,"*#Jews are """"barbaric monkeys and wretched pigs,"""" claim totally not indoctrinated #Palestinian girls: http://bit.ly/13D685l   #UKIP"""
18019,"*@mr_sensas @raymonddelauney   Well, Muslims have condemned the Woolwich murders as barbaric acts. Let's see what UKip does about Marty Caine"""
18018,*RT @juliusmandrake Under Islamic (barbaric) law Oscar Wilde would have his head caved in. #tory #ukip
1546,*Europe 'to have more Muslims than Christians': Belgian minister warns 
1547,*@rog_ukip I'm sick to my stomach of the barbaric practice !
1544,*Scary. Young UK Muslims desire laws based on medieval Islamic Sharia. This is @HumzaYousaf's lot. Good luck @theSNP http://tarekfatah.com/scary-young-british-muslims-praise-islamic-laws-based-on-medieval-sharia/ …
1545,*Pls VOTE UKIP PLS VOTE BREXIT
1543,*Scary where people's mindset is in the uk . #indoctrination of barbaric horror @jimmydolittle1 @PegidaUK1 @UKIP  
3,*@Fight4UK @UKIP have a look at kosher or any UK abbatoir. It's all barbaric to watch
