Number,Tweet
58926,*@AlexSalmond @NicolaSturgeon Years of illegal wars/Foodbanks/rising poverty/Thieving Bankers/ UKIP - Feel free to add to the list.
58927,"*@NathanGillMEP @DavidCoburnUKip @GordonBrown as traitors and plunderers of Celtic countries, I think UKIP is perfect for #BetterTogether"""
58928,"*@Jameeyy @ConnorGordonnn @Declan_Celtic Scot?Lab now side with ,BNP,EDL,SDL,DUP,UKIP,O/O,BritainFirst,Tory,Lib/Dem against Scots People #YES"""
63185,"*UKIP founder Alan Sked: EU foreign policy a fraud, no power to project in the world http://rt.com/shows/sophieco/167748-eu-foreign-policy-eurosceptic/#.U6gRRNcuH48.twitter â€_"
63186,*@Declan_Celtic i hate the tories not half as much as ukip mind they try make you think theyre working class and care about the poor...
63187,*UKIP supporters on twitter describing Scottish as dirty Celtic haggis eating inbreds. That will go down well.
63188,*UKIP rise in Europe; the big issue with homeless spikes & whoâ€™s rejected the Queen? [E91] http://rt.com/shows/going-underground/166196-ukip-rise-in-europe/#.U58PuMLKgjM.twitter â€_
63189,"*@SLATUKIP, seems #Ukip support """"British """" anglosaxon, Christian and celtic terrorism... Just """"Islamic """" terrorism is not wanted"""
63190,"*Why arent ukip letting rip about the gcc, coop and celtic corruption?"""
63191,*Another foreigner coming into the country and taking jobs!! Shocking!! 
63192,*@theboyler . You could save money by going to a Rangers and Celtic match. Or there could be a UKIP rally near you?
63193,*Joey Barton apologises for 'ugly girl' UKIP comments. i'm sorry but who the fuck booked that wanker for question time. seriously !!!!!
63194,"*No chance of petrescu getting Celtic job, ukip and Farage will kick off. A Romanian in such a high profile job."""
63195,*@shazzstevo Agreed on Farage's UKIP. But more to the point would Keano  make a good #Celtic manager? Or have you given up on him?
63196,*vanguard bears geting ukip on side hang gcc  and celtic out to dry land deals   if they vote ukip   press do fuck all
63197,*@esta_x Bloody Romanians coming over here and taking jobs. One shite season and Celtic fans will all be voting UKIP.
63198,"*I note Curly, Larry and Moe have enlisted the aid of UKIP in their anti-Celtic fantasy"""
63199,*So it seems that some Rangers bloggers and certain groups are trying to get UKIP involved in helping their state aid claims against Celtic.
63200,*Are Celtic looking at Dan Petrescu? Ukip would be outraged
63201,"*@GeordieGhirl88 @ticgran @stevieking62 A lot of dumb Celtic fans voted UKIP,a group on FB called Celtic Nation told all UKIP fans to leave."""
63202,*â€˜Old UK parties cannot deliver on their promises to control bordersâ€™ â€“ UKIP MEP http://rt.com/op-edge/161744-ukip-eu-politcs-election/#.U4ZbTB7WcO8.twitter â€_
63203,*Good to see UKIP Chairwoman @Casumptious showing an interest in Celtic State aid claims. http://www.docdroid.net/cow6/wosha-jan.pdf.html â€_ http://www.docdroid.net/cowk/12-01359-dc-design-statement-1of-2-411478.pdf.html â€_
63204,*I'm all UKIP'd and celtic managerd out
63757,"*Boris i know u belong to Royal stock but re;UKIP so do many of us,less of 'peasants',i can trace my ancestors back to Celtic Warrior Princes"""
63758,"*UKIP football. Celtic's squad (assuming Irish players are UKIP-friendly) would be 20 players, down from 39. No more HÃ_lmbert FriÃ°jÃ_nsson."""
63759,"*@AgnesBrownTV well UKIP taking over, Celtic haven't got a manager it's pissing with rain and I have ran out of chocolate it's no bad then"""
63760,"*When English people choose to be represented by #UKIP, I can understand why our celtic cousin want to be independent #indyforyorkshire"""
63761,"*Di  Canio for Celtic job? No no no. UKip's success, beyond depressing. Not a good day"""
63762,"*@baldy3inarow @RFCSwitcheroo YIP AGREED... Di Canio if he could would vote UKIP in scotland if he worked for celtic, fuck that #YES"""
63763,*Such a great mornin! 
63764,*@AineAislingMam just seen Celtic fan on here who proudly said he voted UKIP so not just unionists that not using brains
63765,"*HAHA receiving abuse from a UKIP voter who's timeline is filled with """"spastic"""", """"bitches"""" and """"Celtic scum"""". PERFECT REPRESENTATION! """
63766,*@TheClumpany. Di'Canio has more chance of becoming a Ukip MEP than the next Celtic manager. #Fascist
63767,"*@timothygodfrey could completely change UK, or at least English politics. UKIP = nationalists of Celtic nations?"""
63768,*Ukip get a European seat in Scotland and now the fascist Di Canio wants to manage Celtic. 
63769,*UKIP elected in Scotland and di Canio linked with Celtic hours later. Hrm.
63770,"*Di Canio's agent """"Paolo would love to work for Celtic"""". Fuck off - one UKIP MEP is enough in Scotland without another right wing cunt."""
63771,"*""""@scotzine: Di Canio wants the Celtic job.... No chance mate. You destroy dressing rooms and youre a fascist."""""
63772,*I know it goes without saying but anyone who voted UKIP and calls themselves a Celtic supporter doesn't actually 'know the history'. Sad day
63773,"*@Luke_e_Boy @neiljmcevoy @Celtic_First We need to be the resistance to neoliberal dogma - whether Tory, Labour, Lib Dem or UKIP."""
63774,*wonder what spread of support was for UKIP across Football fans? At 1 time I'd have said 0% for Celtic. now? We have lost our moral compass
63775,*@BBCRadio4 just said ukip have a Scottish seat. How do they know? Apparently itâ€™s a prediction. Western Isles donâ€™t count on the Sabbath.
63776,"*As Scotland elects a UKIP Euro MEP, tomorrow's Record has Di Canio eying the Celtic job."
67209,*Plaid Cymru leader Leanne Wood says Labour and the Tories have â€œtried to out-ukip ukipâ€ù in Wales in this campaign.
67210,*Ukip appalled at the thought of common ground with â€œracistâ€ù  Front National. #couldnaemakeitup
67211,"*@TheRealMcGowan @Kieran_Celtic Not a UKIP fan but if the other 3 parties in Scotland can't win votes off UKIP, blaming media is avoidance."""
67212,*UKIP are getting more seats sat on than Celtic have at home games. Mad
67213,*FM says ukip has had four times the broadcasting time in May that the SNP has. Ukip â€œbeamed into Scotland whether we like it or notâ€ù.
67214,*The BBC seem to be willing a UKIP MEP into a seat in Scotland.
67215,"*@EFC_Daz_1878 saying all prods are ukip.etc and Celtic fans are angels haha mans an idiot mate, anyways feck him haha"""
67216,"*Never mind the little local problem that is @UKIP, across the Celtic Sea it seems @sinnfeinireland is doing well: http://m.bbc.co.uk/news/world-europe-27554768 â€_"""
67217,*I hope UKIP will be the new Celtic manager.
67218,"*@danmcc84 I know you do, but Collymore's point is affiliating Rangers to UKIP is like me saying if your support Celtic you support IRA."""
67219,*#localelections presage the most significant shift in English voting behaviour since 1970's with London joining the Celtic ring as non UKIP
67220,*@emmetmclaughlin @bengilroy @mattcarthy @lukeming - how can a Celtic Supporter in the Border Counties vote for a UKIP supporter/sympathiser?
67221,"*@pipogypopotamus @UKIP I'm Celtic;like to travel/work abroad like you. But not who we are, but how we respect local culture/society today"""
67222,*Dont know whats worse the rise of UKIP or Mark McGhee being mentioned in the same sentence as the Celtic job Both are absolutely unthinkable
67223,*After great results in England #UKIP have now emerged as one of the favourites to replace Neil #Lennon at #Celtic ...
67224,"*Ukip gaining a huge amount of seats in the election, one Celtic fan says"
67225,*Voting Yes in September is a must. Having a Tory/UKIP dominated government is the future for Britain. We need out.
67226,*@GaryLineker @Declan_Celtic results for UKIP in England will be the best thing that has happened to boost the YES vote for Independence
67227,"*New plan: back Scottish (& Welsh) independence so, when England falls to Ukip, we can leave them to it & create celtic liberal utopias."""
67228,*@Napoleon_Celtic it bothers me a lot that Labour elected a leader with the charisma of a tree. We could and should be making UKIP irrevelant
69005,"*Any1 who seriously suggests Coyle, Di Canio or Larsson as the new #celtic manager should be taken with those who voted #ukip 2day and shot."""
69006,*Boost for UKIP in todayâ€™s elections as 10s of thousands of Celtic fans forget to vote as there is more important matters to attend to.
69007,*UKIP have announced that the next Celtic manager will probably be Romanian or Bulgarian
69008,"*@dannnybuckley it's all comes out now doesn't it danny, well I voted UKIP because I don't like you , damn Celtic/Saxon"""
69009,*Celtic. Ukip. Radya 1 big weekend. Theres ma tweet for the day. And its aww fucking pish
69010,"*I'm happy Neil Lennon has quit Celtic, solely as it's knocked UKIP off top trending item."""
69011,*If the Celtic managers job was the equivalent of a European election then surely Owen Coyle would be UKIP?
69012,"*Get out and vote friends, let's send a clear message to UKIP and the politics of hate-we are different in the Celtic twilight"""
69013,*@JeanFind Made horrible choices...actually feel a bit dirty....and it came out UKIP. Phew....poll not loaded. I'm a natural Green! #Celtic
69014,*@Declan_Celtic @tasminasheikh @thesnp @maggie4scotland lets hope we can keep UKIP out. No place for their views in modern day society!
69015,*Scenes in Urmston. Celtic kitted scots man screaming abuse at the UKIP canvassers gets round of applause from passers by (me)
69016,*@Myrtlethefairy @andrewmcneilis dread to think how funding  for Celtic countries would suffer with influences such as ukip!
69018,*@wilsoncov @DavidCoburnUKip @scottishfirst @celtic_spring @TasminaSheikh Scotland needs a UKIP MEP elected just to shake up the nasty SNP
69019,*@NewDayRises the ukip logo is covering his celtic tattoo
69020,"*Dear UKIP, the Anglo-Saxons have had centuries to learn native Celtic languages but most haven't.  Send them back to mainland Europe!"""
69021,*@paulhutcheon @Nigel_Farage @UKIP To be fair I asked a semi pro footballer that question this morning (a Celtic man) & he couldn't name him.
69022,"*The UKIP-endorsed """"We are Anglo-Celtic"""" was rejected as the UK nomination at an early stage. #Eurovision"""
69023,*@CQNMagazine @kraljski c'mon there are no UKIP Celtic supporters. Getting ridiculous now
69024,*@Contentiouspest @ticgran True ..Celtic fans for UKIP etc.
70861,*@severincarrell @UKIP 
70862,*@happyjackbrit @severincarrell @UKIP GIRFUY
70863,*@severincarrell @UKIP And this Severin is why we will not put up with your pro unionist diatribe. You are a diisgrace to journalism.
70864,"*@thecornishrep Odd that nearly all Celtic nationalist movements support social justice, but that UKIP wants rid of that concept!"""
70865,*It's now reached the point where #bbcqt don't even mention a UKIP person being on the programme. #ItsAGiven #UKIPTV
70866,"*Not Farage on #bbcqt again? BBC obssessed. UKIP should be forced, if the BBC must, to send a BME, LGTB, Celtic or European spokesperson."""
70867,*A UKIP campaign banner vandalised in Glasgow outside Celtic Park 
70868,"*That was a belting Freudian slip there, from a UKIP person."""
70869,*@PennyRed Would be interesting to see a DNA analysis of UKIP supporters. I bet a good percentage are not of Celtic or Anglo Saxon decent.
70870,"*â€œ@liammccoll89: GAME OVER for Cameron, voting UKIP now so se can regain our country from these Muslims!!"""""
70871,*@State_Control @brushyblue @Suffolk_Saxon #UKIP welcomed around #Celtic park #Glasgow #Scotland 
70872,"*A Celtic fan voting no would be like an Bulgarian to vote UKIP, just naw"""
70873,"*Sick of getting UKIP leaflets through the door - I hope no #celtic fan votes UKIP, we are immigrant FC, a club open to all"""
70874,*@AndyMcCrimmon @Barcabhoy1 @Celtic_First @LachieMor1 Scotland fundamentally different .Look at UKIP figures tells whole story
70875,"*""""...the blue half of my city say GCC actually stands for the Glasgow Celtic Council for Gays Catholics Communists"""" - Misty Thackeray (UKIP)"""
70876,"*@bluepebblecat @UKIP_Derbyshire @SimonNRicketts @Nationalist_UK Oh hang on, Britain has absorbed Roman, Celtic, Anglo Saxon + Norman customs"""
70877,*@Celtic__Tigress @AngelaHaggerty  Keep returning all unwanted ukip
70878,*My friend got a UKIP leaflet posted through his door and this was his response 
70879,"*After Celtic's season ticket renewal forms featured a letter from Scott Brown, Scots receive UKIP leaflets with a note from Leigh Griffiths."""
70880,*â€œ@brucey74: But still eu election to come first. 22 May polling day #ukip for me.â€ù
74041,"*Just found a UKIP voting, Celtic fan. I'm still trying to process the sheer irony of it all - @brucey74."""
74042,*@garydunion @celtic_stephen @CelticNetwork11 @The_SSP_ @Maggie4Scotland SSP's @colinfoxssp advocating support for Maggie to keep out UKIP.
74043,*@welshnotbritish ukip is an English fascist party that has no place in the Celtic countries
74044,*@MsAlliance Also UKIP take a look at your own ancestry. Anglo - Saxon? Flemmish? Hugenot? Norman? Hessian? Norse? Celtic? Foreigners all.
74045,"*""""It is never the wrong time to do the right thing"""" Dr King. #Mlk #Mandela #Ghandi #Jfk #Rfk #Tory #Celtic #Edl #UKIP"""
74046,"*@paullarkin74 @YesScotland Yes, this and the poll showing UKIP to have 10% of Scots votes. I suppose the peepil were bound to make that move"""
74047,"*@SLC_94 the big Celtic fan that is a UKIP supporter, fan of the England teams, and a lover of Rangers man Billy Davies. One word > #Puddled"""
74048,*UKIP declaring war against the Times is akin to the Pro-Scottish Independence organisation saying all Celtic fans are cunts
74049,"*I can't campaign for Ukip any longer, says party's 'future face' Swann over concerns with immigration stance http://www.independent.co.uk/news/uk/politics/rising-ukip-star-alexandra-swann-protests-her-own-partys-stance-on-immigration-9244746.html â€_"""
74050,*How about #UKIP's hatred & attitude towards Celtic devolution/rights? Their aim is to restore English Imperial rule &  dominance.
74051,"*#UKIP is The English Empire party. Hating #Celtic devolution, it supports the continuation of English GB dominance & obsessive policies!"""
74052,*@iainmacintosh I've got that twat Keys chumming about with Celtic testicle Gray on my stream. It's like accidentally being at a UKIP meeting
74053,*@Rossmatthews86 @glen9601 UKIP will rebrand as ScotIP & appeal to both Rangers & Celtic fans along sectarian lines using two sales pitches
74054,*@DavidJo52951945 @stalycelticfc Stalybridge Celtic eased there relegation fears with an impressive 3 - 0 victory against Vauxhall Motors
74055,*Click on Wales  Blog Archive  Why Ukip cuts little Celtic ice: That will still be true even if a majo... http://bit.ly/1kACfrl  #indyref
74056,*Why Ukip cuts little Celtic ice http://ift.tt/1fxCBdm 
74057,"*#ILoveBritain. I love her language, Celtic, Latin, German, Norse, Danish, French, Hindi, Arabic, even Inuit. And I DON'T love #Farage. #UKIP"""
74058,"*Apparently, UKIP are the only party standing up for Celtic inhabitants of southern Britain before & during Roman times."""
74059,"*Presenters don't seem very neutral. Also struggling to control the debate. Panelists, UKIP member & Hopkins aside, have been good."""
74060,"*@JockALes @DMcGrath007 but they do vote tory & ukip, so there is an appetite for independence."""
76017,"*@phford40 @CelticNetwork11 Not as much as a disgrace as some Celtic fans shouting and singing Brits Out but will vote with OO, Ukip & BNP."""
76018,*@UKIP What are your thoughts on Celtic fans getting a song that glorifies IRA terrorists into the charts ?
76019,*So tonite weve had tht clown tht almost n wudve put celtic out the game n ukip tonite sharing the same view to vote no!!dear god!!yeeeeesss
76020,*@Declan_Celtic UKIP are blaming gay people.
76021,*@sandwellleader @Bob4wednesbury @UKELECTIONS2015 UKIP= New English party of protest = no Celtic fringe = no seats.
76022,"*being irish in scotland, the only time i get told to """"go home"""" is through song. it's like """"UKIP: the musical"""" at football matches. #celtic"""
76023,"*@DannySut93 @UKIP Salmond once said independence would let Scotland become a """"second Celtic tiger like Ireland"""". He doesn't say that anymore"""
76024,"*Shipping Forecast Issued by UKIP """"There are warning of Gays in viking forties cromarty and bongo bongo landâ€_hahaha https://soundcloud.com/nicholas-pegg/ukip-shipping-forecast?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter â€_"""
76025,"*UKIP Chair sez: """"never my intention to cause offence"""" & """"GCC stands for G.Celtic Council/Gays Catholic Communists""""â€”shome mishtake shurely?"""
76026,*@SuperGeeMac @LourdesIsBack sun in the beautiful celtic country of Cornwall (gays must have listened to evil ukip cllr & changed their ways)
76027,*UKIP's 'gay marriage made floods' politician now says homosexuality can be cured through prayer http://p.ink.cx/Ktq2rm â€ù get praying ladies!
76028,"*Ukip chair claims Glasgow Council for 'gays, Catholics, communists' in online rant | Herald Scotland http://www.heraldscotland.com/news/home-news/ukip-chair-claims-glasgow-council-for-gays-catholics-communists-in-online-rant.23212831 â€_"""
76029,*@Travel_Scotrail @pault1888 I blame ukip!
76030,"*UKIP man thinks doctrinal purity made us great, I reckon it was Geordie coal, Lancs textiles, West Country seamanship & Celtic backbone."""
76031,"*I realize I sound like a xenophobic @UKIP member here, but I wish Celtic would give our young boys a chance..instead of young foreign buys"""
76032,*I'm of Celtic descent so maybe we should all get together and kick UKIP the fuck out?
76033,"*Cant see @toadmeister 's attempt at shoring Tory votes by diminishing UKIP ones working, #no2eu or die :) In a civilised Celtic way"""
76034,*#Patrickoflynn  Patrick O'Flynn of UKIP. The photo is Food for thought. #labour #liverpooll #mirror #ireland #celtic 
76035,"*Funny when a hybrid group of Iberian, Celtic, Roman, Anglo-Saxons & Jutes, Vikings and Normans shriek """"Multi-culturalism has failed!"""" #UKIP"""
76036,*@justbeinganicon #ukip oh the irony. Presuming he's of Celtic heritage and overrun by descendants of the Anglo Saxons
78053,"*@CyberBrat1320 Give him a good old Celtic welcome, the type you gave that UKIP goon.  Not that much of a difference between them really"""
78054,*@lisaansell3 UKIP 
78055,"*My Celtic, African Romano, Germanic Anglo Saxon, Normandy, Viking, Commonwealth """"British""""identity is under threat by those immigrants #ukip"""
78056,*@gerardmcmahon86 @EdEuroExaminer @Peter_celtic Yes so why Tories & Ukip wish UK 2 leave EU? Union is actually biggest threat 2 Scots in EU.
78057,*Stupid Scottish centre half ! Is that racist ? #ukip #snp #celtic
78058,*@AshleyByrneNTH I doubt there's a UKIP heartland in a single seat. Libs heartlands are the Celtic fringes.
78059,"*@GawainTowler @UKIP No, Celtic play in Glasgow, you need to look at Swansea or Cardiff..."""
78060,"*@UKIP4Swaffham @UKIP what, like a Celtic circumflex?"""
78061,"*Do you realise that without @UKIP this country is knackered & doomed to end up an amoeba, EU estate with a zero Saxon & Celtic soul!"""
78062,*Celtic drawn to shaktar karaganda in the #ucl play off. The bustling metropolis of Kazakhstan or bongo bongo land to ukip #spfl #gooddraw
78063,*Champs league draw being made soon.  @UKIP desperately hoping Arsenal and Celtic avoid Bongo United.
78064,"*@hsmall proud of both my politics & my club. I respect that you cld be a UKIP Celtic fan, but theres no point in being coy about convictions"""
78065,*@Alisha90uk @FOI_in_UKIP How is it rightfully Jewish? Don't start the biblical history stuff or I'll invite Celtic pepl to take back England
78066,*@CeltsforUK @georgegalloway Do you agree with UKIP and their imigration policy? I'm sure many Celtic fans are decendents of Irish immigrants
78067,"*Anyone like to ask this guy @CeltsforUK why he thinks Celtic fans should align themselves with the BNP,NF,SDL,UKIP & Orange Order? #yes"""
78068,*@EDLTrobinson. Bus some In? Why not demo outside Celtic Park ask Nigel of the UKIP what happened to him.
78069,*There seems to be a worrying rise in English fascism & rightwing feeling ranging from EDL & UKIP. Is this a reaction to Celtic seperatism?
78070,*The only British toll roads & bridges are in England. English taxes keep the Celtic Fringe free of tolls. @hmtreasury @Conservatives @UKIP
78071,*@ToryShorty UKIP nationalism has no space in the Celtic nations who already have own national parties. Nor have same immigration concerns
78072,*This article shows that @Nigel_Farage can take a victory from anything. UKIP want to end devolution. No celtic votes. http://www.thinkscotland.org/thinkpolitics/articles.html?read_full=12244&article=www.thinkscotland.org â€_
80149,*So now we see why @Conservatives diverted Â£700m of EU cash from England to Celtic Fringe http://www.scotsman.com/news/politics/top-stories/scottish-parliament-set-to-pass-new-scots-tax-1-2974318 â€_ @UKIP @BBCNews @SkyNews
80150,"*@jimmurphymp Jim, I regularly go to Celtic Park with an Englishman. UKIP rise in England demonstrates more tolerance of the small mided."""
80151,*#SNP would ban #UKIP if they could.  Beware of what you wish for my Celtic friends.  Freedom of speech first everything else is secondary...
80152,"*They come over here and defraud our benefits system...oh wait, no it's actually UKIP councillors who do that "
80153,*@PeteWishart @daftquine Absolutely. Better the Tories than UKIP or their Celtic cousins. Some if them at least support same sex marriage
80154,"*Seeing a Celtic fan showing support for UKIP, see ye later #Unfollowed"""
80155,*Ron Northcott UKIP candidate for Plymouth resigns and leaves party after his twitter rant  http://www.plymouthherald.co.uk/Plymouth-UKIP-man-quits-calling-Scots-workshy/story-19019945-detail/story.html â€_
80156,*@Stuart_Hepburn  #ukip #farage #celtic   who is rab c nesbitt  /
80157,*@LeanneWood #UKIP stop trying to poison the celtic nations like you have succeeded to in england
80158,*@BBCNews ukip bigots stay in england ...stop tryong to poison the celtic nations
80159,*The jocks call UKIP fascist .....well said my Celtic brothers. Worrying memories of Le Pen in France
80160,*UK is not England: For more info please contact N. Farage. Celtic nations = UKIP free zones!
80161,*@LiamMcLaughlan No more than an anti-Farage/UKIP agenda.
80162,"*@cjlehan67 @Celtic__Tigress @RichardLucas3 the rightwing press are helping push their cause, cld u imagine a tory/UKIP coalition? terrifying"""
80163,"*This is what UKIP's candidate for Plymouth thinks of Scots, we all know what the majority of Scots think of UKIP """
80165,*#farage - that's the wild celtic fringe for you! perhaps you should change yr name from UKIP to #EnglandIndependanceParty.
80166,*@Celtic__Tigress Don't tell #UKIP!
80167,"*UKIP are the Celtic of politics. Not wanted in Scotland and told to """"go back to your own country""""."""
80168,*@ThereWasACoo @Atlantis0712 @UK_Together UKIP is really only an English party no support in Celtic countries
82305,*Saw a UKIP supporter retweeting another UKIPer whose profile pic was Celtic cross with 'White Pride' written around it... 
82306,*@paulprobson it means you were tempted to vote UKIP as you're worried about an invasion of celtic wizards. I think.
82307,*@ProfMcGhee welcome back hope all's well - what u missed Celtic win SPL & UKIP now most potent force in England Westminster . apparently ;)
82308,*@RFCSwitcheroo Celtic nationalism is benign #SNP excepted but English version likely to be quite different #UKIP
82309,*@RFCSwitcheroo Recent changes I agree Stan #UKIP but first shift in 90's was them trying to find themselves in face Celtic nationalism
82310,*Remember- apart from one MEP- there is minimal UKIP presence in the Celtic nations. Minimal. It is an English party.
82311,*@celticwriter88 typical like @Nigel_Farage accusing others smearing @ukip yet @valetillidie tars  #celtic fans they are all ira sympathisers
82312,"*Neil Lennon has branded the recent council elections """"a joke"""" after UKIP won more seats than Celtic."""
82313,*Former North Wales Tory MEP - known as 'Celtic Iron Lady' has joined UKIP.  Penny for your thoughts @andrewRTDavies!
82314,"*Celtic Iron Lady, former Conservative MEP Beata Brookes, joins UKIP http://bbc.in/15dXA6r """
82315,*Martinnush66 have laugh @valetillidie complains about smear campaign against  @Nigel_Farage @UKIP that's exactly doing to #Celtic fans
82316,*@Martinush66 yep exactly mate that's why people aligned @Nigel_farage @ukip like @valetillidie attack people like me because #celtic fans
82317,"*@OfficialMHick Celtic are a sports team without policy..The point is, UKIP policies align nicely with far right wing racists.."""
82318,"*@Celtic_rudebhoy  """"want to get out of the European Union and [Ukip] seems to the only party they can vote for."""" and piss off the Tories"""
82319,*â€œ@Joey7Barton: @ceehut I'm a celtic fan...â€ù the only Celtic fan who votes UKIP
82320,*@BBCJLandale Suspect @Nigel_Farage offers 'alternative' that doesn't exist in 'England'.Celtic nations = devolution that UKIP don't support.
82321,*@gme7 @BBCBreaking Is UKIP really interested in Celtic Fringe see little evidence of it whereas EU has champoined Cornish Welsh and Gaelic?
82322,*If UKIP are serious about immigration they should test everybody's DNA to see if they're Celtic from pre-Roman times. All others out! #bbcqt
82323,*Man U out of Europe and Celtic and Arse almost certain to follow. UKIP's influence really is spreading
82324,*Only #UKIP can save the purity of our Romano-Celtic-Anglo-Saxon-Viking-Norman culture from this unprecidented tide of multiculturalism.
84521,*Interesting ad boards at Raith Rovers one for Kirkcaldy Labour Party (a certain Mr G Brown) and UKIP #Celtic
84522,*A very well positioned UKIP advertising board at the #RaithRover v #Celtic game. Well done #UKIPFifeBranch
84523,*Kind of weird to see a pitchside advert for UKIP at the Raith-Celtic game.
84524,"*Also UKIP are you worried this country will pollute its Celtic, Roman, Saxon, Viking, Norman, African, Asian blood? #MigrantNation"""
84525,"*@royt1959 @UKIP don't know that bit must be well old mayb can b cut out? So many of us have Celtic blood in us along line, know I do. Xxx"""
84526,*#UKIP believe in the destruction of all the devolved Celtic governments. This is a frightening turn for all the nations of Britain!
84527,"*@RLemkin They are no better than English imperialist facists, how dare #UKIP attack the democratic rights of the Celtic nations!"""
84528,"*@OliverCooper @victorshannock @ukip most """"indigenous Brits"""" are Norman or Celtic not Anglo-Saxon IIRC"""
84529,*Never mind the EU what does the UK offer the English other than empty wallets & Celtic blackmail? #newsnight @Nigel_Farage @ConHome @UKIP
84530,*@UKIP 8/1 to win the Rotherham by election? I had Celtic at 11/1 to beat Barcelona the other week and that came off so you never know!
84531,*Serious questions now being asked in #rotherham council whether you support Celtic or Rangers Max Clifford where are you? #UKIP
84532,"*@LordMcConnell and are the children's cultural needs being met? They are from a family of economic migrants, something UKIP opposes"""
84533,"*@brucebhoy take UKIP out the argument, what if you were told you couldn't foster/adopt because you supported Celtic or liked Cheddar cheese"""
84534,*@kitto88glos @EDLNewsXtra @Len_Day IRA? So UKIP thinks anyone who supports Celtic is a IRA fan? And no Alexandra Swann wants to stop them.
84535,*@sarabeex @kieran_celtic @ceadie96 think I'll be switching off if ukip are getting a heavy round of applause
84536,"*@alikchialeika - 32 for Cons. Meanwhile, under-25s turning to Greens and Celtic nationalists, and UKIP on 10% among the over-60s."""
84537,*Uk  poll:
84538,"*I disagree with UKIP plan for an English Parliament, We need a BRITISH Parliament and the Celtic fringe talking shops minimised."""
84539,*Rangers and Celtic to be sponsored by UKIP
84540,*#UKIP supporters celebrate as Scotland withdraws completely from Europe. #rangers #celtic #hearts #byebye
86045,"*Paul Remfry, UKIP, South Herefordshire: Celtic Princess Excavated http://weavervaleukipremfry.blogspot.com/2011/05/celtic-princess-excavated.html?spref=tw â€_"""
86046,"*Also, I LOVE UKIP. """"ARRRRGHHHHH EUROPE. AAAARRRGHHHH. GET US OUT."""" Any talk of Celtic secession? """"AAAAARRGHHHH! WE MUST BE UNITED!"""" Nutters"""
86047,"*Paul Remfry, UKIP, South Herefordshire: Iron Age Beer being brewed ...: Six specially constructed Early Celtic d... http://bit.ly/eWF43l"""
86048,*Tedious that we must get instant reactions from the Celtic nationalists. Surprised that UKIP doesn't demand thesame privilege #leadersdebate
86049,*New comment: Celtic? Ancient white tribes. Not the Scots and Welsh. Racist concept. http://bit.ly/azHNPT #UKIP
86050,*SNP & Sinn Fein in Westminster. BNP & UKIP in Brussels. Next step - me standing to become chairman of the Celtic Supporters Association?
